127.0.0.1 - - [02/Apr/2024:11:30:45 +0000] "GET /solr/admin/info/system?wt=javabin&version=2 HTTP/2.0" 200 2676
127.0.0.1 - - [02/Apr/2024:11:39:07 +0000] "GET /solr/admin/cores?_=1712057947380&indexInfo=false&wt=json HTTP/1.1" 200 759
127.0.0.1 - - [02/Apr/2024:11:39:07 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1461
127.0.0.1 - - [02/Apr/2024:11:39:07 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1453
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/admin/cores?_=1712057947380&indexInfo=false&wt=json HTTP/1.1" 200 759
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&numTerms=0&show=index&wt=json HTTP/1.1" 200 680
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/testcore/replication?_=1712057953064&command=details&wt=json HTTP/1.1" 200 951
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1455
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/testcore/admin/ping?_=1712057947382&action=status&ts=1712057947382&wt=json HTTP/1.1" 503 458
127.0.0.1 - - [02/Apr/2024:11:39:13 +0000] "GET /solr/testcore/admin/system?_=1712057953064&wt=json HTTP/1.1" 200 1581
127.0.0.1 - - [02/Apr/2024:11:39:15 +0000] "GET /solr/admin/cores?_=1712057947380&indexInfo=false&wt=json HTTP/1.1" 200 759
127.0.0.1 - - [02/Apr/2024:11:39:15 +0000] "GET /solr/testcore/config?_=1712057955324&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:39:15 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&show=schema&wt=json HTTP/1.1" 200 6131
127.0.0.1 - - [02/Apr/2024:11:39:15 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1450
127.0.0.1 - - [02/Apr/2024:11:39:15 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&numTerms=0&wt=json HTTP/1.1" 200 1953
127.0.0.1 - - [02/Apr/2024:11:39:20 +0000] "GET /solr/admin/cores?_=1712057947380&indexInfo=false&wt=json HTTP/1.1" 200 759
127.0.0.1 - - [02/Apr/2024:11:39:20 +0000] "GET /solr/testcore/config?_=1712057955324&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:39:20 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&show=schema&wt=json HTTP/1.1" 200 6131
127.0.0.1 - - [02/Apr/2024:11:39:20 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1451
127.0.0.1 - - [02/Apr/2024:11:39:20 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&numTerms=0&wt=json HTTP/1.1" 200 1953
127.0.0.1 - - [02/Apr/2024:11:39:38 +0000] "GET /solr/admin/cores?_=1712057947380&indexInfo=false&wt=json HTTP/1.1" 200 759
127.0.0.1 - - [02/Apr/2024:11:39:38 +0000] "GET /solr/testcore/config?_=1712057955324&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:39:38 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&show=schema&wt=json HTTP/1.1" 200 6131
127.0.0.1 - - [02/Apr/2024:11:39:38 +0000] "GET /solr/admin/info/system?_=1712057947382&wt=json HTTP/1.1" 200 1451
127.0.0.1 - - [02/Apr/2024:11:39:38 +0000] "GET /solr/testcore/admin/luke?_=1712057953063&numTerms=0&wt=json HTTP/1.1" 200 1953
127.0.0.1 - - [02/Apr/2024:11:40:03 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:40:08 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:40:08 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6003
127.0.0.1 - - [02/Apr/2024:11:40:08 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:51:36 +0000] "GET /solr/partials/files.html HTTP/1.1" 200 1389
127.0.0.1 - - [02/Apr/2024:11:51:36 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:11:51:36 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1463
127.0.0.1 - - [02/Apr/2024:11:51:37 +0000] "GET /solr/steamgames/admin/file?_=1712058696893&wt=json HTTP/1.1" 200 1652
127.0.0.1 - - [02/Apr/2024:11:51:37 +0000] "GET /solr/steamgames/admin/file?_=1712058696893&file=lang&wt=json HTTP/1.1" 200 468
127.0.0.1 - - [02/Apr/2024:11:51:37 +0000] "GET /solr/steamgames/admin/file?_=1712058696893&file=xslt&wt=json HTTP/1.1" 200 513
127.0.0.1 - - [02/Apr/2024:11:51:37 +0000] "GET /solr/img/jstree/throbber.gif HTTP/1.1" 200 1464
127.0.0.1 - - [02/Apr/2024:11:51:37 +0000] "GET /solr/img/jstree/32px.png HTTP/1.1" 200 5660
127.0.0.1 - - [02/Apr/2024:11:51:38 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:11:51:38 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6003
127.0.0.1 - - [02/Apr/2024:11:51:38 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1454
127.0.0.1 - - [02/Apr/2024:11:52:19 +0000] "GET /solr/partials/paramsets.html HTTP/1.1" 200 1275
127.0.0.1 - - [02/Apr/2024:11:52:19 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:11:52:19 +0000] "GET /solr/steamgames/config/params?_=1712058739522&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:11:52:19 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1455
127.0.0.1 - - [02/Apr/2024:11:52:22 +0000] "GET /solr/steamgames/config/params/_UPDATE_JSON_DOCS?_=1712058739522&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:11:52:22 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:11:52:22 +0000] "GET /solr/steamgames/config/params?_=1712058739522&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:11:52:22 +0000] "GET /solr/steamgames/config/params/_UPDATE_JSON_DOCS?_=1712058739522&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:11:52:22 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1462
127.0.0.1 - - [02/Apr/2024:11:53:24 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:11:53:24 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:53:24 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6003
127.0.0.1 - - [02/Apr/2024:11:53:24 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1456
127.0.0.1 - - [02/Apr/2024:11:53:24 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:56:36 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:56:40 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:56:40 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6025
127.0.0.1 - - [02/Apr/2024:11:56:40 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:56:56 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:56:59 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:56:59 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6037
127.0.0.1 - - [02/Apr/2024:11:56:59 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:57:35 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:57:38 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:57:38 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6056
127.0.0.1 - - [02/Apr/2024:11:57:38 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:58:12 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:58:15 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:58:15 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6066
127.0.0.1 - - [02/Apr/2024:11:58:16 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:59:10 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:59:13 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:59:13 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6078
127.0.0.1 - - [02/Apr/2024:11:59:13 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:11:59:24 +0000] "POST /solr/steamgames/schema?_=1712057585143&wt=json HTTP/1.1" 200 61
127.0.0.1 - - [02/Apr/2024:11:59:28 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:11:59:28 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6091
127.0.0.1 - - [02/Apr/2024:11:59:28 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:12:07:52 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:12:07:52 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6089
127.0.0.1 - - [02/Apr/2024:12:07:52 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1457
127.0.0.1 - - [02/Apr/2024:12:08:17 +0000] "POST /solr/steamgames/update?commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 286
127.0.0.1 - - [02/Apr/2024:12:09:56 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:12:09:56 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6089
127.0.0.1 - - [02/Apr/2024:12:09:56 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1458
127.0.0.1 - - [02/Apr/2024:12:09:56 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:12:09:56 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:12:10:00 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:12:10:00 +0000] "GET /solr/steamgames/config?_=1712057585143&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:12:10:00 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6091
127.0.0.1 - - [02/Apr/2024:12:10:00 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1454
127.0.0.1 - - [02/Apr/2024:12:10:00 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&numTerms=0&wt=json HTTP/1.1" 200 1280
127.0.0.1 - - [02/Apr/2024:12:14:41 +0000] "GET /solr/admin/cores?_=1712057557343&indexInfo=false&wt=json HTTP/1.1" 200 760
127.0.0.1 - - [02/Apr/2024:12:14:41 +0000] "GET /solr/steamgames/admin/luke?_=1712057582015&show=schema&wt=json HTTP/1.1" 200 6091
127.0.0.1 - - [02/Apr/2024:12:14:41 +0000] "GET /solr/admin/info/system?_=1712057557344&wt=json HTTP/1.1" 200 1454
127.0.0.1 - - [02/Apr/2024:12:14:53 +0000] "POST /solr/steamgames/update?commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 286
- - - [02/Apr/2024:12:17:07 +0000] "POST /solr/steamgames/update?_=1712057560944&commitWithin=1000&overwrite=true&wt=json HTTP/1.1" 400 325
127.0.0.1 - - [02/Apr/2024:12:19:12 +0000] "GET /solr/ HTTP/1.1" 200 3322
127.0.0.1 - - [02/Apr/2024:12:21:04 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:21:04 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&show=schema&wt=json HTTP/1.1" 200 6102
127.0.0.1 - - [02/Apr/2024:12:21:04 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&numTerms=0&show=index&wt=json HTTP/1.1" 200 570
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/steamgames/admin/ping?_=1712060464019&action=status&ts=1712060464019&wt=json HTTP/1.1" 503 458
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/steamgames/admin/system?_=1712060505021&wt=json HTTP/1.1" 200 1591
127.0.0.1 - - [02/Apr/2024:12:21:45 +0000] "GET /solr/steamgames/replication?_=1712060505021&command=details&wt=json HTTP/1.1" 200 833
127.0.0.1 - - [02/Apr/2024:12:21:55 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:21:55 +0000] "GET /solr/steamgames/config/params?_=1712060515563&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:12:21:55 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1458
127.0.0.1 - - [02/Apr/2024:12:22:00 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:22:00 +0000] "GET /solr/steamgames/config/params?_=1712060515563&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [02/Apr/2024:12:22:00 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1452
127.0.0.1 - - [02/Apr/2024:12:22:00 +0000] "GET /solr/steamgames/select?_=1712060515562&indent=true&q=*:*&q.op=OR&useParams= HTTP/1.1" 200 9519
127.0.0.1 - - [02/Apr/2024:12:22:33 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:22:33 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&show=schema&wt=json HTTP/1.1" 200 6102
127.0.0.1 - - [02/Apr/2024:12:22:33 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [02/Apr/2024:12:22:38 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:22:38 +0000] "GET /solr/steamgames/config?_=1712060558496&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:12:22:38 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&show=schema&wt=json HTTP/1.1" 200 6102
127.0.0.1 - - [02/Apr/2024:12:22:38 +0000] "GET /solr/admin/info/system?_=1712060464018&wt=json HTTP/1.1" 200 1450
127.0.0.1 - - [02/Apr/2024:12:22:38 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&numTerms=0&wt=json HTTP/1.1" 200 834
127.0.0.1 - - [02/Apr/2024:12:22:43 +0000] "GET /solr/admin/cores?_=1712060464017&indexInfo=false&wt=json HTTP/1.1" 200 761
127.0.0.1 - - [02/Apr/2024:12:22:43 +0000] "GET /solr/steamgames/config?_=1712060558496&wt=json HTTP/1.1" 200 2550
127.0.0.1 - - [02/Apr/2024:12:22:43 +0000] "GET /solr/steamgames/admin/luke?_=1712060464332&show=schema&wt=json HTTP/1.1" 200 6102
